Weekday_Num,Hour,CPU_Usage,Disk_Activity_KB
5,19,0.0,80.0
5,19,1.2,0.0
5,19,1.2,0.0
5,19,1.4,0.0
5,19,1.2,0.0
5,19,0.0,192.0
5,19,6.8,0.0
5,19,0.0,12.0
5,19,4.0,32.0
5,19,2.5,48.0
5,19,0.0,16.0
5,19,2.4,12.0
5,19,0.0,24.0
5,19,2.5,156.0
5,19,2.5,36.0
5,19,0.0,0.0
5,19,2.5,28.0
5,19,0.0,4.0
5,19,3.7,136.0
5,19,1.4,0.0
5,19,2.7,40.0
5,19,0.0,0.0
5,19,0.0,36.0
5,19,2.7,108.0
5,19,0.0,0.0
5,19,1.4,0.0
5,19,0.0,12.0
5,19,13.7,2904.0
5,19,3.9,36.0
5,19,9.3,0.0
5,19,1.2,8.0
5,19,0.0,24.0
5,19,1.4,180.0
5,19,2.7,32.0
5,19,1.3,44.0
5,19,0.0,36.0
5,19,0.0,8.0
5,20,3.7,192.0
5,20,2.0,16.0
5,20,3.8,24.0
5,20,8.9,32.0
5,20,1.3,8.0
5,20,0.0,120.0
5,20,1.2,68.0
5,20,5.4,60.0
5,20,2.7,12.0
5,20,1.4,0.0
5,20,0.0,12.0
5,20,4.5,132.0
5,20,1.2,28.0
5,20,0.0,0.0
5,20,7.9,260.0
5,20,0.0,0.0
5,20,4.1,4.0
5,20,0.0,0.0
5,20,5.5,32.0
5,20,1.4,272.0
5,20,0.0,4.0
5,20,7.7,32.0
5,20,0.0,12.0
5,20,1.3,48.0
5,20,0.0,120.0
5,20,2.4,12.0
5,20,6.1,32.0
5,20,0.0,236.0
5,20,2.7,12.0
5,20,0.0,16.0
5,20,6.0,20.0
5,20,3.7,48.0
5,20,1.3,0.0
5,20,2.7,120.0
5,20,10.3,0.0
5,20,2.2,164.0
5,20,4.9,0.0
5,20,4.1,4.0
5,20,0.0,104.0
5,20,7.9,4.0
5,20,6.1,0.0
5,20,6.8,92.0
5,20,1.4,1080.0
5,20,15.3,212.0
5,20,1.3,284.0
5,20,1.3,260.0
5,20,1.4,100.0
5,20,1.2,4.0
5,20,1.4,360.0
5,20,2.4,128.0
5,20,0.0,32.0
5,20,2.8,4.0
5,20,0.0,12.0
5,20,0.0,4.0
5,20,1.3,28.0
5,20,0.0,0.0
5,20,1.3,40.0
5,20,3.5,0.0
5,20,12.7,72.0
5,20,1.2,0.0
5,20,0.0,1340.0
5,20,5.4,12.0
5,20,0.0,116.0
5,20,1.4,0.0
5,20,0.0,0.0
5,20,1.4,0.0
5,20,4.9,0.0
5,20,2.6,4.0
5,20,2.7,280.0
5,20,1.2,28.0
5,20,3.8,16.0
5,20,8.3,128.0
5,20,1.3,28.0
5,20,2.7,88.0
5,20,0.0,28.0
5,20,1.3,36.0
5,20,1.2,112.0
5,20,2.4,24.0
5,20,4.7,8.0
5,20,0.0,48.0
5,20,1.4,0.0
5,20,2.2,92.0
5,20,5.4,0.0
5,20,0.0,52.0
5,20,2.8,0.0
5,20,0.0,40.0
5,20,1.3,1940.0
5,20,2.6,56.0
5,20,0.0,0.0
5,20,1.4,0.0
5,20,1.4,12.0
5,20,2.7,136.0
5,20,1.2,0.0
5,20,0.0,0.0
5,20,2.4,20.0
5,20,2.7,112.0
5,20,5.5,100.0
5,20,0.0,0.0
5,20,2.4,36.0
5,20,0.0,0.0
5,20,0.0,212.0
5,20,13.2,0.0
5,20,0.0,28.0
5,20,1.3,0.0
5,20,0.0,12.0
5,20,0.0,96.0
5,20,2.8,20.0
5,20,5.3,12.0
5,20,1.2,148.0
5,20,0.0,0.0
5,20,1.2,112.0
5,20,1.2,0.0
5,20,0.0,32.0
5,20,0.0,0.0
5,20,0.0,88.0
5,20,4.8,320.0
5,20,50.7,1264.0
5,20,9.5,0.0
5,20,1.4,92.0
5,20,5.3,156.0
5,20,3.8,0.0
5,20,2.7,32.0
5,20,1.2,0.0
5,20,0.0,8.0
5,20,2.7,236.0
5,20,1.3,12.0
5,20,7.6,0.0
5,20,5.5,40.0
5,20,1.2,20.0
5,20,1.2,52.0
5,20,0.0,0.0
5,20,4.8,80.0
5,20,0.0,0.0
5,20,3.5,20.0
5,20,4.9,0.0
5,20,7.9,0.0
5,20,4.1,0.0
5,20,0.0,116.0
5,20,1.3,0.0
5,20,0.0,144.0
5,20,0.0,24.0
5,20,2.4,8.0
5,20,7.2,112.0
5,20,1.2,8.0
5,20,1.4,32.0
5,20,1.2,272.0
5,20,2.6,32.0
5,20,4.0,0.0
5,20,1.2,28.0
5,20,4.1,16.0
5,20,1.4,32.0
5,20,2.7,144.0
5,20,3.7,12.0
5,20,0.0,8.0
5,20,0.0,52.0
5,20,1.3,0.0
5,20,2.7,144.0
5,20,1.4,0.0
5,20,0.0,32.0
5,20,1.3,0.0
5,20,4.1,20.0
5,20,1.4,0.0
5,20,1.2,8.0
5,20,0.0,0.0
5,20,2.4,8.0
5,20,0.0,92.0
5,20,1.2,56.0
5,20,4.1,0.0
5,20,2.7,56.0
5,20,0.0,20.0
5,20,0.0,80.0
5,20,6.2,12.0
5,20,2.7,40.0
5,20,2.6,40.0
5,20,0.0,12.0
5,20,6.8,180.0
5,20,1.4,8.0
5,20,0.0,60.0
5,20,3.8,28.0
5,20,0.0,44.0
5,20,2.7,4.0
5,20,4.8,12.0
5,20,5.5,0.0
5,20,8.4,160.0
5,20,0.0,4.0
5,20,4.9,96.0
5,20,1.4,0.0
5,20,0.0,4.0
5,20,2.8,0.0
5,20,0.0,132.0
5,20,1.2,0.0
5,20,2.4,352.0
5,20,2.5,0.0
5,20,4.0,8.0
5,20,0.0,384.0
5,20,1.6,28.0
5,20,6.0,60.0
5,20,1.2,8.0
5,20,0.0,304.0
5,20,4.0,100.0
5,20,0.0,8.0
5,20,1.3,16.0
5,20,5.8,48.0
5,20,0.0,68.0
5,20,1.3,176.0
5,20,1.4,0.0
5,20,7.2,48.0
5,20,2.4,0.0
5,20,2.6,32.0
5,20,2.4,0.0
5,20,0.0,36.0
5,20,2.8,0.0
5,20,0.0,120.0
5,20,1.2,0.0
5,20,2.4,0.0
5,20,1.2,0.0
5,20,5.3,8.0
5,20,1.2,132.0
5,20,1.4,8.0
5,20,0.0,16.0
5,20,2.9,264.0
5,20,6.9,100.0
5,20,0.0,28.0
5,20,0.0,16.0
5,20,6.8,0.0
5,20,5.5,84.0
5,20,2.9,92.0
5,20,1.4,24.0
5,20,3.9,8.0
5,20,0.0,32.0
5,20,0.0,4.0
5,20,1.2,156.0
5,20,5.3,0.0
5,20,0.0,40.0
5,20,4.1,80.0
5,20,0.0,4.0
5,20,1.4,4.0
5,20,1.6,60.0
5,20,1.4,0.0
5,20,2.8,88.0
5,20,3.8,108.0
5,20,2.7,20.0
5,20,0.0,0.0
5,20,2.4,20.0
5,20,1.4,16.0
5,20,0.0,136.0
5,20,2.9,28.0
5,20,0.0,8.0
5,20,1.2,24.0
5,20,0.0,112.0
5,20,2.3,124.0
5,20,2.5,0.0
5,20,0.0,4.0
5,20,6.1,12.0
5,20,0.0,52.0
5,20,1.2,0.0
5,20,5.2,44.0
5,20,5.3,0.0
5,20,1.2,248.0
5,20,2.4,0.0
5,20,1.4,24.0
5,20,2.4,1122.5
5,20,1.3,12.0
5,20,0.0,16.0
5,20,1.4,104.0
5,20,1.4,0.0
5,20,2.7,268.0
5,20,1.4,0.0
5,20,4.8,120.0
5,20,0.0,36.0
5,20,0.0,4.0
5,20,5.1,28.0
5,20,1.2,24.0
5,20,1.1,28.0
5,20,2.6,768.0
5,20,0.0,36.0
5,20,1.6,32.0
5,20,0.0,144.0
5,20,0.0,20.0
5,20,1.2,32.0
5,20,1.4,0.0
5,20,4.8,88.0
5,20,1.4,0.0
5,20,8.9,24.0
5,20,4.1,0.0
5,20,0.0,8.0
5,20,3.8,80.0
5,20,0.0,12.0
5,20,3.2,112.0
5,20,0.0,16.0
5,20,0.0,0.0
5,20,4.2,0.0
5,20,9.6,96.0
5,20,2.4,0.0
5,20,1.4,12.0
5,20,0.0,0.0
5,20,2.5,12.0
5,20,0.0,4.0
5,20,2.5,20.0
5,20,4.8,0.0
5,20,3.6,56.0
5,20,2.8,120.0
5,20,0.0,28.0
5,20,0.0,40.0
5,20,0.0,88.0
5,20,1.4,0.0
5,20,6.5,48.0
5,20,1.4,0.0
5,20,0.0,56.0
5,20,0.0,12.0
5,20,0.0,4.0
5,20,1.2,92.0
5,20,1.4,344.0
5,20,3.5,0.0
5,20,1.4,4.0
5,20,0.0,112.0
5,20,3.7,16.0
5,20,2.4,112.0
5,20,0.0,16.0
5,20,1.2,20.0
5,20,0.0,108.0
5,20,2.7,204.0
5,20,0.0,4.0
5,20,1.2,8.0
5,20,2.7,204.0
5,20,1.3,136.0
5,20,2.7,40.0
5,20,0.0,56.0
5,20,2.4,0.0
5,20,3.8,44.0
5,20,2.8,0.0
5,20,6.3,32.0
5,20,0.0,0.0
5,20,7.0,128.0
5,20,12.3,4.0
5,20,11.4,36.0
5,20,8.0,0.0
5,20,0.0,24.0
5,20,2.7,4.0
5,20,2.7,12.0
5,20,1.4,0.0
5,20,4.8,4.0
5,20,5.3,1128.0
5,20,3.6,216.0
5,20,8.9,24.0
5,20,2.7,244.0
5,20,1.2,32.0
5,20,1.4,4.0
5,20,0.0,32.0
5,20,0.0,100.0
5,20,3.5,24.0
5,20,2.4,8.0
5,20,1.3,40.0
5,20,6.0,512.0
5,20,1.3,164.0
5,20,0.0,144.0
5,20,4.1,56.0
5,20,1.2,0.0
5,20,2.4,180.0
5,20,1.2,0.0
5,20,2.8,12.0
5,20,4.1,0.0
5,20,0.0,20.0
5,20,0.0,108.0
5,20,1.2,0.0
5,20,2.8,0.0
5,20,3.6,0.0
5,20,2.6,36.0
5,20,1.3,8.0
5,20,0.0,32.0
5,20,0.0,28.0
5,20,5.2,148.0
5,20,55.7,4052.0
5,20,45.1,9004.0
5,20,0.0,120.0
5,20,3.7,11432.0
5,20,27.6,848.0
5,20,39.3,3068.0
5,20,18.8,352.0
5,20,1.2,8.0
5,20,3.8,0.0
5,20,6.0,17976.0
5,20,1.2,8.0
5,20,4.1,8.0
5,20,0.0,0.0
5,20,3.6,0.0
5,20,4.1,0.0
5,20,1.4,24.0
5,20,2.6,0.0
5,20,3.4,36.0
5,20,3.6,0.0
5,20,15.3,68.0
5,20,1.3,1188.0
5,20,0.0,10240.0
5,20,9.6,112348.0
5,20,11.0,10252.0
5,20,2.7,777.5
5,20,98.9,19098.5
5,20,90.0,14036.0
5,20,69.9,108.0
5,20,2.7,0.0
5,20,17.6,2867.0
5,20,7.8,0.0
5,20,1.3,0.0
5,20,0.0,584.0
5,20,2.5,0.0
5,20,4.3,52.0
5,20,0.0,48.0
5,20,14.8,28.0
5,20,0.0,36.0
5,20,1.4,112.0
5,20,4.1,140.0
5,20,1.4,8.0
5,20,0.0,16.0
5,20,3.2,0.0
5,20,1.2,8.0
5,20,1.4,124.0
5,20,6.0,144.0
5,20,5.0,372.0
5,20,1.3,40.0
5,20,0.0,0.0
5,20,1.3,84.0
5,20,1.4,0.0
5,20,0.0,72.0
5,20,1.4,0.0
5,20,0.0,24.0
5,20,4.2,0.0
5,20,0.0,4.0
5,20,1.3,0.0
5,20,1.2,24.0
5,20,1.4,0.0
5,20,9.6,0.0
5,20,7.7,56.0
5,20,1.4,0.0
5,20,2.4,28.0
5,20,0.0,16.0
5,20,4.8,32.0
5,20,0.0,68.0
5,20,3.6,44.0
5,20,0.0,24.0
5,20,0.0,64.0
5,20,4.7,136.0
5,20,0.0,68.0
5,20,6.4,32.0
5,20,0.0,40.0
5,20,1.4,12.0
5,20,3.8,104.0
5,20,0.0,0.0
5,20,4.1,8.0
5,20,0.0,0.0
5,20,1.4,8.0
5,20,27.3,1088.0
5,20,2.7,16.0
5,20,0.0,0.0
5,20,0.0,36.0
5,20,1.3,56.0
5,20,8.1,28.0
5,20,1.4,24.0
5,20,2.5,104.0
5,20,1.2,44.0
5,20,0.0,0.0
5,20,1.2,208.0
5,20,1.2,0.0
5,20,0.0,16.0
5,20,1.4,32.0
5,20,0.0,56.0
5,20,2.4,32.0
5,20,1.4,32.0
5,20,2.5,0.0
5,20,2.5,248.0
5,20,0.0,0.0
5,20,9.9,40.0
5,20,0.0,0.0
5,20,0.0,8.0
5,20,0.0,0.0
5,20,0.0,4.0
5,20,3.7,12.0
5,20,1.2,168.0
5,20,2.5,12.0
5,20,0.0,0.0
5,20,2.7,0.0
5,20,3.6,60.0
5,20,0.0,100.0
5,20,1.2,12.0
5,20,0.0,32.0
5,20,3.6,140.0
5,20,2.7,436.0
5,20,2.6,8.0
5,20,4.0,40.0
5,20,3.6,8.0
5,20,2.7,124.0
5,20,3.2,4.0
5,20,4.1,64.0
5,20,0.0,0.0
5,20,1.4,264.0
5,20,0.0,884.0
5,20,46.2,360.0
5,20,3.8,80.0
5,20,0.0,40.0
5,20,1.4,56.0
5,20,3.8,72.0
5,20,1.4,324.0
5,20,1.3,256.0
5,20,0.0,4.0
5,20,1.4,100.0
5,20,1.2,0.0
5,20,2.7,16.0
5,20,0.0,8.0
5,20,0.0,128.0
5,20,5.5,24.0
5,20,1.3,1468.0
5,20,11.8,24.0
5,20,2.5,64.0
5,20,2.8,44.0
5,20,4.1,12.0
5,20,25.6,48.0
5,20,18.2,1588.0
6,19,0.0,0.0
6,19,10.0,1132.0
6,19,8.9,0.0
6,19,3.1,136.0
6,19,7.7,0.0
6,19,1.4,40.0
6,19,11.1,40.0
6,19,8.3,1446.0
6,19,1.4,476.0
6,19,5.9,84.0
6,19,4.8,542.0
6,19,17.7,1360.0
6,19,10.1,992.0
6,19,57.7,6685.5
6,19,6.9,220.0
6,19,4.9,88.0
6,19,43.3,499.0
6,19,10.7,16.0
6,19,22.7,228.0
6,19,13.0,0.0
6,19,20.9,48.0
6,19,4.7,0.0
6,19,8.2,44.0
6,19,2.5,140.0
6,19,0.0,28.0
6,19,6.1,108.0
6,19,2.4,12.0
6,19,7.1,64.0
6,19,2.7,148.0
6,19,2.6,181.0
6,19,0.0,668.0
6,19,0.0,16.0
6,19,4.8,132.0
6,19,2.7,32.0
6,19,1.3,4812.0
6,19,9.9,133688.0
6,19,8.3,10060.0
6,19,21.8,8740.0
6,19,15.7,2829.5
6,19,13.0,5252.0
6,19,11.2,3364.0
6,19,9.6,3462.0
6,19,2.8,136.0
6,19,5.3,180.0
6,19,0.0,0.0
6,19,19.5,220.0
6,19,2.5,0.0
6,19,8.4,292.0
6,19,3.8,4.0
6,19,6.7,185.0
6,19,14.1,144.0
6,19,2.9,128.0
6,19,20.5,0.0
6,19,23.7,12.0
6,19,18.4,318.0
6,19,36.4,12.0
6,19,72.6,80.0
6,19,6.5,204.0
6,19,0.0,96.0
6,19,3.7,4.0
6,19,0.0,96.0
6,19,12.0,16.0
6,19,24.4,28.0
6,19,0.0,48.0
6,19,8.8,168.0
6,19,4.1,124.0
6,19,15.5,56.0
6,19,22.2,64.0
6,19,9.9,16.0
6,19,5.4,16.0
6,19,33.3,193.5
6,19,1.3,192.0
6,19,1.5,128.0
6,19,2.6,0.0
6,19,0.0,40.0
6,19,1.4,108.0
6,19,1.2,80.0
6,19,2.7,76.0
6,19,9.2,3132.0
6,19,2.4,0.0
6,19,4.8,44.0
6,19,1.3,0.0
6,19,7.0,52.0
6,19,0.0,0.0
6,19,4.0,108.0
6,19,2.7,20.0
6,19,4.1,0.0
6,19,3.1,308.0
6,19,0.0,60.0
6,19,1.2,56.0
6,19,0.0,20.0
6,19,1.2,16.0
6,19,9.3,88.0
6,19,0.0,24.0
6,19,0.0,144.0
6,19,0.0,44.0
6,19,0.0,128.0
6,19,5.3,40.0
6,19,2.4,0.0
6,19,11.7,132.0
6,19,6.5,0.0
6,19,9.5,32.0
6,19,1.3,4.0
6,19,4.8,112.0
6,19,2.4,0.0
6,19,0.0,24.0
6,19,2.6,0.0
6,19,1.3,60.0
6,19,2.7,92.0
6,19,8.8,32.0
6,19,31.4,600.0
6,19,13.8,3968.0
6,19,5.2,332.0
6,19,2.6,4.0
6,19,15.5,52.0
6,19,2.4,104.0
6,19,0.0,4.0
6,19,2.7,104.0
6,19,1.4,28.0
6,19,0.0,36.0
6,19,3.6,152.0
6,19,0.0,0.0
6,19,3.9,60.0
6,19,8.0,0.0
6,19,0.0,40.0
6,19,1.2,52.0
6,19,0.0,24.0
6,19,2.6,0.0
6,19,21.9,2756.0
6,19,17.2,100.0
6,19,33.8,844.0
6,19,9.1,452.0
6,19,17.6,232.0
6,19,2.7,0.0
6,19,2.8,140.0
6,19,4.0,88.0
6,19,9.8,40.0
6,19,14.1,40.0
6,19,20.3,28.0
6,19,14.3,32.0
6,19,9.3,68.0
6,19,70.8,236.0
6,19,15.5,156.0
6,19,5.3,32.0
6,19,0.0,24.0
6,19,1.2,36.0
6,19,5.5,44.0
6,19,12.0,204.0
6,19,0.0,0.0
6,19,0.0,272.0
6,19,0.0,0.0
6,19,0.0,116.0
6,19,10.8,0.0
6,19,11.4,8.0
6,19,0.0,0.0
6,19,1.4,44.0
6,19,2.7,120.0
6,19,2.7,164.0
6,19,0.0,4.0
6,19,1.3,4.0
6,19,24.1,52.0
6,19,0.0,48.0
6,19,5.3,16.0
6,19,0.0,32.0
6,19,5.3,8.0
6,19,0.0,112.0
6,19,1.3,84.0
6,19,13.0,12.0
6,19,0.0,24.0
6,19,5.0,80.0
6,19,5.1,184.0
6,19,1.2,0.0
6,19,1.4,40.0
6,19,0.0,0.0
6,19,1.4,4.0
6,19,0.0,184.0
6,19,12.8,52.0
6,19,3.4,0.0
6,19,9.5,112.0
6,19,2.4,0.0
6,19,37.6,52.0
6,19,1.2,143.5
6,19,3.7,12.0
6,19,7.7,0.0
6,19,0.0,88.0
6,19,2.6,152.0
6,19,0.0,52.0
6,19,80.0,28.0
6,19,19.8,8.0
6,19,20.7,220.0
6,19,12.3,32.0
6,19,8.2,40.0
6,19,21.7,28.0
6,19,0.0,128.0
6,19,5.4,208.0
6,19,3.8,40.0
6,19,14.7,16.0
6,19,1.1,30.0
6,19,5.2,12.0
6,19,6.8,20.0
6,19,6.8,0.0
6,19,10.0,164.0
6,19,3.9,0.0
6,19,2.6,36.0
6,19,7.6,12.0
6,19,70.5,64.0
6,19,10.8,56.0
6,19,10.9,32.0
6,19,15.1,708.0
6,19,4.9,108.0
6,19,32.5,0.0
6,19,3.7,544.0
6,19,8.6,84.0
6,19,10.4,112.0
6,19,15.2,40.0
6,19,14.9,164.0
6,19,8.2,1140.0
6,19,58.6,224.0
6,19,11.7,548.0
6,19,2.7,4.0
6,19,8.8,80.0
6,19,5.3,152.0
6,19,31.2,224.0
6,19,22.4,752.0
6,19,28.4,3153.5
6,19,3.7,116.0
6,19,6.8,68.0
6,19,6.4,32.0
6,19,7.8,60.0
6,19,30.5,540.0
6,19,2.6,32.0
6,19,0.0,0.0
6,19,27.8,28.0
6,19,2.7,64.0
6,19,2.4,136.0
6,19,0.0,0.0
6,19,14.1,12.0
6,19,14.8,48.0
6,19,16.7,8.0
6,19,14.5,244.0
6,19,8.8,4.0
6,19,18.2,28.0
6,19,2.5,296.0
6,19,0.0,32.0
6,19,0.0,4.0
6,19,25.7,204.0
6,19,0.0,28.0
6,19,0.0,60.0
6,19,1.4,8.0
6,19,8.5,100.0
6,19,1.2,2660.0
6,19,21.1,15657.5
6,19,0.0,1762.0
6,19,2.7,84.0
6,19,1.3,4.0
6,19,6.9,196.0
6,19,4.7,0.0
6,19,3.6,68.0
6,19,1.3,0.0
6,19,1.2,8.0
6,19,4.0,0.0
6,19,5.8,8.0
6,19,1.4,0.0
6,19,2.7,144.0
6,19,4.7,36.0
6,19,6.7,36.0
6,19,9.6,100.0
6,19,36.0,16.0
6,19,12.9,172.0
6,19,7.9,32.0
6,19,9.9,32.0
6,19,9.8,48.0
6,19,0.0,4.0
6,19,1.4,0.0
6,19,2.6,48.0
6,19,0.0,136.0
6,19,1.2,60.0
6,19,3.7,0.0
6,19,0.0,40.0
6,20,23.7,1068.0
6,20,0.0,204.0
6,20,0.0,0.0
6,20,0.0,44.0
6,20,28.9,16.0
6,20,4.9,148.0
6,20,0.0,24.0
6,20,0.0,40.0
6,20,0.0,52.0
6,20,4.1,32.0
6,20,1.3,216.0
6,20,0.0,28.0
6,20,0.0,56.0
6,20,1.3,12.0
6,20,2.8,48.0
6,20,3.7,136.0
6,20,0.0,40.0
6,20,0.0,0.0
6,20,4.1,36.0
